"index","id","age","gender","driving_experience","education","income","credit_score","vehicle_ownership","vehicle_year","married","children","postal_code","annual_mileage","vehicle_type","speeding_violations","duis","past_accidents","outcome"
"2913","811811","2","0","20-29y","university","upper class","0.4834974414","1","after 2015","1","1","10238","8000","sedan","1","1","1","0"
"2914","530970","1","1","0-9y","none","working class","0.451519742","0","before 2015","0","0","10238","13000","sedan","0","0","0","1"
"2915","657844","1","1","10-19y","university","upper class","0.4931017178","1","before 2015","0","0","32765","14000","sedan","0","1","1","1"
"2916","176642","3","0","20-29y","high school","upper class","0.5274379616","1","before 2015","0","1","10238","14000","sedan","0","1","3","0"
"2917","704098","3","0","30y+","high school","upper class","0.7548499523","1","before 2015","1","1","10238","8000","sports car","3","1","2","0"
"2918","352454","1","0","10-19y","high school","upper class","0.4694892859","1","before 2015","0","0","10238","14000","sedan","0","0","0","0"
"2919","772474","1","1","10-19y","high school","poverty","0.3983986936","0","before 2015","1","1","10238","11000","sedan","1","0","1","0"
"2920","400472","3","0","30y+","university","upper class","0.6301672768","1","before 2015","1","1","10238","8000","sedan","5","0","1","0"
"2921","477976","0","1","0-9y","high school","poverty","","0","before 2015","0","1","32765","","sedan","0","0","0","1"
"2922","871873","0","0","0-9y","none","poverty","0.1572774334","1","before 2015","0","0","10238","13000","sedan","0","0","0","0"
"2923","446423","2","0","20-29y","none","middle class","0.4871334705","1","before 2015","0","1","10238","13000","sedan","0","0","0","0"
"2924","614581","1","1","10-19y","university","middle class","0.5794335342","1","before 2015","0","1","10238","11000","sedan","2","0","2","1"
"2925","72018","3","0","0-9y","university","upper class","0.5260607795","1","before 2015","1","1","10238","8000","sedan","0","0","0","1"
"2926","887907","2","0","20-29y","university","middle class","0.6919287222","1","before 2015","0","1","10238","14000","sedan","0","0","1","0"
"2927","186769","0","0","0-9y","high school","poverty","0.3556372352","0","before 2015","0","1","10238","","sedan","0","0","0","1"
"2928","801513","0","1","0-9y","university","working class","0.5435868136","1","before 2015","0","0","10238","16000","sedan","0","0","0","1"
"2929","773539","1","0","10-19y","high school","upper class","0.4869143968","1","before 2015","1","0","32765","11000","sedan","2","0","0","1"
"2930","342837","2","0","20-29y","high school","upper class","0.8062957373","1","after 2015","1","1","10238","11000","sedan","2","0","0","0"
"2931","76364","0","0","0-9y","university","working class","0.6053899688","1","before 2015","0","0","10238","15000","sedan","0","0","0","0"
"2932","581821","3","0","20-29y","university","upper class","0.6547218915","0","after 2015","1","1","10238","","sedan","0","0","0","0"
"2933","750304","2","0","0-9y","high school","middle class","0.6529765249","1","before 2015","0","1","32765","15000","sedan","0","0","0","0"
"2934","867562","2","0","20-29y","university","upper class","","1","after 2015","1","1","10238","15000","sedan","0","0","1","0"
"2935","502443","3","0","10-19y","high school","middle class","0.4353571128","1","before 2015","1","1","10238","9000","sedan","0","0","0","0"
"2936","314241","0","1","0-9y","university","poverty","0.409307606","1","before 2015","0","0","10238","12000","sedan","0","0","0","1"
"2937","843780","3","0","20-29y","high school","middle class","","1","before 2015","0","1","10238","12000","sedan","2","1","2","0"
"2938","949220","2","0","10-19y","university","upper class","0.6919683963","1","before 2015","0","1","92101","10000","sedan","1","1","0","0"
"2939","418920","1","0","0-9y","university","upper class","0.679379838","1","before 2015","1","1","10238","11000","sedan","0","0","0","0"
"2940","294679","2","1","20-29y","high school","upper class","0.5832262906","1","before 2015","1","1","10238","11000","sedan","5","0","2","0"
"2941","588241","2","1","10-19y","university","upper class","0.7424759867","1","after 2015","1","1","10238","12000","sedan","0","0","2","0"
"2942","342418","1","0","10-19y","university","middle class","0.6515006097","0","before 2015","0","1","10238","11000","sedan","1","0","0","0"
"2943","327940","1","0","10-19y","high school","upper class","0.7390951318","1","after 2015","1","1","10238","11000","sports car","0","0","0","0"
"2944","937879","0","0","0-9y","high school","poverty","0.4719870982","0","before 2015","0","1","32765","14000","sedan","0","0","0","1"
"2945","937766","0","0","0-9y","high school","poverty","0.3123294192","0","before 2015","0","1","21217","9000","sedan","0","0","0","1"
"2946","709224","1","0","10-19y","none","middle class","0.6270912878","1","after 2015","0","1","32765","9000","sports car","1","0","0","0"
"2947","8618","1","0","10-19y","university","upper class","0.7048714803","1","after 2015","0","0","32765","8000","sedan","1","0","0","0"
"2948","829698","1","1","10-19y","high school","middle class","0.3648952892","1","before 2015","1","1","32765","9000","sedan","5","1","1","1"
"2949","583432","3","1","30y+","university","upper class","0.6803393048","1","after 2015","1","1","10238","11000","sedan","7","1","3","0"
"2950","658150","1","1","10-19y","none","poverty","0.3351710892","0","after 2015","0","1","10238","13000","sedan","2","0","1","0"
"2951","25959","2","1","0-9y","university","upper class","0.5933425288","1","before 2015","1","1","10238","11000","sports car","0","0","0","1"
"2952","849780","2","1","0-9y","university","upper class","0.5633384696","1","before 2015","1","0","10238","10000","sedan","0","0","0","1"
"2953","807008","1","1","10-19y","high school","poverty","0.3037442395","1","before 2015","0","0","10238","","sedan","0","0","0","1"
"2954","240683","1","0","10-19y","university","middle class","0.5375931731","1","after 2015","0","1","10238","12000","sedan","2","0","0","0"
"2955","88282","1","0","10-19y","high school","poverty","0.1274177169","0","before 2015","0","0","92101","13000","sedan","3","0","4","0"
"2956","880213","1","0","10-19y","none","middle class","0.5127966987","1","before 2015","0","1","10238","11000","sedan","0","0","0","0"
"2957","552010","3","1","20-29y","university","upper class","0.6942652144","1","after 2015","1","1","92101","11000","sedan","3","0","1","0"
"2958","55969","1","0","0-9y","high school","poverty","0.341102343","0","before 2015","0","1","10238","13000","sedan","0","0","0","1"
"2959","694933","1","0","10-19y","none","poverty","0.3912789862","0","before 2015","1","1","10238","9000","sedan","0","0","1","0"
"2960","175995","0","0","0-9y","none","working class","","0","before 2015","0","0","10238","14000","sedan","0","0","0","1"
"2961","10585","2","0","20-29y","university","upper class","0.5666251871","1","after 2015","1","0","10238","13000","sedan","1","0","0","0"
"2962","616068","0","1","0-9y","none","poverty","0.3991136106","1","before 2015","0","1","32765","8000","sedan","0","0","0","1"
"2963","859400","3","0","30y+","university","upper class","","1","before 2015","1","1","32765","6000","sedan","11","1","1","0"
"2964","974638","3","1","0-9y","high school","upper class","0.678048255","1","after 2015","1","1","10238","10000","sedan","0","0","0","0"
"2965","354483","3","0","30y+","high school","upper class","0.649728681","1","before 2015","1","1","10238","9000","sedan","3","0","3","0"
"2966","585379","3","0","10-19y","high school","upper class","0.5694637282","0","before 2015","1","1","32765","8000","sedan","3","0","0","1"
"2967","161766","2","0","20-29y","none","working class","0.3167766916","1","after 2015","0","1","92101","12000","sedan","3","1","2","0"
"2968","860897","2","1","20-29y","university","upper class","0.6267889001","1","before 2015","1","1","10238","10000","sedan","5","0","3","0"
"2969","5195","2","0","0-9y","university","upper class","0.5640824696","1","after 2015","1","1","32765","6000","sports car","0","0","0","0"
"2970","480896","2","0","10-19y","none","working class","","0","before 2015","0","1","10238","11000","sedan","0","0","1","0"
"2971","672155","2","0","20-29y","high school","middle class","0.5373908568","0","before 2015","0","1","10238","10000","sedan","3","0","2","0"
"2972","957372","1","1","10-19y","high school","upper class","0.6067045901","1","before 2015","0","1","92101","15000","sedan","1","0","0","1"
"2973","186080","3","0","20-29y","university","upper class","0.5345277727","1","before 2015","1","1","10238","10000","sedan","0","1","3","0"
"2974","608703","3","0","20-29y","none","upper class","0.7676325928","1","before 2015","1","1","10238","","sedan","1","0","0","0"
"2975","563413","1","1","10-19y","none","working class","","1","before 2015","0","1","10238","8000","sedan","1","0","1","0"
"2976","240130","0","1","0-9y","high school","poverty","0.3780184846","1","before 2015","0","1","10238","12000","sedan","0","0","0","1"
"2977","598271","1","0","10-19y","university","middle class","0.5780625582","1","before 2015","0","0","10238","","sedan","0","0","0","0"
"2978","215682","3","0","30y+","high school","middle class","0.6499401198","1","before 2015","1","1","10238","13000","sedan","5","0","0","0"
"2979","331067","3","0","30y+","none","upper class","0.6867893997","1","after 2015","1","1","10238","13000","sedan","2","1","2","0"
"2980","140764","1","1","10-19y","none","poverty","","0","before 2015","0","0","10238","12000","sedan","1","0","1","1"
"2981","290615","1","1","10-19y","high school","working class","0.3637033472","0","before 2015","0","1","10238","12000","sedan","2","0","2","1"
"2982","988795","1","1","10-19y","university","middle class","0.4334373333","1","before 2015","0","0","32765","13000","sports car","1","0","1","0"
"2983","263950","1","1","10-19y","high school","working class","0.5099082075","1","after 2015","0","0","10238","12000","sedan","1","1","4","0"
"2984","936328","2","0","20-29y","high school","upper class","0.6469843287","1","before 2015","0","1","10238","14000","sedan","4","0","0","0"
"2985","488928","0","1","0-9y","none","poverty","0.3491647332","0","before 2015","0","1","10238","13000","sedan","0","0","0","1"
"2986","253805","2","0","20-29y","high school","middle class","0.6145932545","1","before 2015","0","1","10238","13000","sedan","1","0","1","0"
"2987","346658","0","0","0-9y","high school","middle class","0.4998626812","1","before 2015","0","1","10238","14000","sedan","0","0","0","0"
"2988","212512","2","0","0-9y","high school","upper class","0.640130007","1","before 2015","1","1","32765","8000","sedan","0","0","0","1"
"2989","266723","2","0","20-29y","university","upper class","0.7568497361","1","after 2015","0","1","10238","16000","sedan","0","1","2","0"
"2990","94106","1","0","0-9y","university","middle class","0.6989972463","1","before 2015","1","1","10238","10000","sedan","0","0","0","0"
"2991","956081","1","0","10-19y","high school","poverty","0.2868040259","0","before 2015","0","0","10238","17000","sedan","0","0","2","1"
"2992","945496","2","0","20-29y","university","upper class","0.5448257366","1","after 2015","0","1","32765","12000","sedan","3","1","1","0"
"2993","114580","3","1","30y+","university","upper class","0.5820103078","1","before 2015","1","1","92101","10000","sedan","3","2","1","0"
"2994","35009","0","1","0-9y","none","working class","0.3240569486","0","before 2015","1","1","32765","9000","sedan","0","0","0","1"
"2995","409758","2","1","0-9y","university","middle class","0.6200322323","0","before 2015","1","1","10238","10000","sports car","0","0","0","0"
"2996","456703","2","0","20-29y","none","poverty","0.507636107","0","before 2015","1","1","32765","7000","sedan","6","0","0","0"
"2997","264463","1","1","10-19y","none","working class","0.3162075142","0","before 2015","1","1","10238","10000","sedan","1","0","4","1"
"2998","580209","2","1","10-19y","high school","upper class","0.7243925071","1","after 2015","1","1","10238","7000","sedan","2","0","4","0"
"2999","326435","2","0","20-29y","none","working class","0.5494309987","0","before 2015","0","0","32765","8000","sedan","4","1","2","0"
"3000","480276","3","0","20-29y","university","upper class","0.5604292078","0","after 2015","1","1","32765","9000","sedan","0","1","0","0"
"3001","881811","0","0","0-9y","high school","poverty","0.3176442548","0","before 2015","0","0","10238","18000","sedan","0","0","0","1"
"3002","374794","1","1","10-19y","none","working class","0.407362356","0","before 2015","0","1","10238","15000","sedan","2","0","1","1"
"3003","354854","0","1","0-9y","none","poverty","0.3097904471","1","before 2015","0","0","32765","10000","sedan","0","0","0","1"
"3004","682240","2","0","20-29y","high school","upper class","0.5891640296","1","before 2015","0","1","10238","11000","sedan","0","0","3","0"
"3005","669186","2","1","0-9y","university","upper class","0.5999925101","1","before 2015","0","1","10238","10000","sedan","0","0","0","1"
"3006","798627","1","1","10-19y","university","middle class","","1","before 2015","1","1","92101","10000","sedan","2","1","0","0"
"3007","285501","0","0","0-9y","none","poverty","0.4379223037","0","before 2015","0","0","32765","13000","sedan","0","0","0","1"
"3008","593292","0","0","0-9y","none","poverty","0.3404890676","0","before 2015","0","1","32765","10000","sedan","0","0","0","1"
"3009","649724","1","0","10-19y","university","upper class","0.4856337045","1","after 2015","0","0","32765","11000","sedan","1","0","1","0"
"3010","53151","3","1","20-29y","high school","upper class","0.6551869767","1","before 2015","1","1","32765","9000","sedan","3","0","1","0"
"3011","742412","2","0","20-29y","high school","middle class","0.4450427635","1","before 2015","0","0","10238","14000","sedan","1","1","1","0"
"3012","898555","0","0","0-9y","high school","working class","","1","before 2015","1","0","10238","12000","sedan","0","0","0","0"
"3013","685826","0","1","0-9y","high school","poverty","0.298038647","0","before 2015","0","0","10238","15000","sedan","0","0","0","1"
"3014","650607","1","0","10-19y","high school","working class","0.2918006115","1","before 2015","0","1","10238","11000","sedan","0","0","2","0"
"3015","653656","2","0","0-9y","high school","upper class","0.6387300964","1","before 2015","1","1","32765","9000","sedan","0","0","0","0"
"3016","470627","1","1","10-19y","none","working class","0.5756097026","0","before 2015","0","1","10238","12000","sedan","3","1","4","1"
"3017","703985","0","0","0-9y","none","poverty","0.3571772746","0","before 2015","0","1","10238","12000","sedan","0","0","0","1"
"3018","110908","2","1","10-19y","university","upper class","0.6412933802","1","after 2015","1","1","10238","12000","sedan","2","0","0","0"
"3019","762382","1","1","10-19y","university","middle class","0.6629741253","1","after 2015","1","1","32765","8000","sports car","4","0","3","0"
"3020","932849","0","0","0-9y","none","poverty","0.4752618545","0","before 2015","0","1","10238","10000","sedan","0","0","0","1"
"3021","69295","2","1","20-29y","university","middle class","0.4378821691","1","before 2015","0","0","10238","11000","sedan","2","0","7","0"
"3022","568413","1","1","10-19y","university","middle class","0.5412294511","0","before 2015","0","0","10238","13000","sedan","3","0","0","1"
"3023","427575","0","1","0-9y","university","middle class","0.6088289573","1","after 2015","0","0","10238","14000","sedan","0","0","0","0"
"3024","624500","2","1","0-9y","none","working class","0.4764828551","1","before 2015","1","1","10238","8000","sedan","0","0","0","0"
"3025","939343","2","1","20-29y","university","upper class","0.602091887","1","before 2015","0","1","10238","19000","sedan","1","0","2","1"
"3026","857032","3","0","20-29y","high school","upper class","0.434959014","1","before 2015","1","1","10238","7000","sedan","6","0","3","0"
"3027","583790","1","0","10-19y","none","working class","0.4053779921","1","before 2015","0","0","32765","13000","sedan","2","0","1","1"
"3028","66507","2","1","20-29y","university","upper class","0.4997298868","1","after 2015","0","1","10238","12000","sedan","0","0","2","0"
"3029","660963","0","1","0-9y","university","middle class","0.4637218969","1","after 2015","0","0","10238","","sedan","0","0","0","1"
"3030","396892","0","1","0-9y","none","poverty","0.2752720005","0","before 2015","0","1","10238","13000","sports car","0","0","0","1"
"3031","787390","2","1","20-29y","high school","working class","0.4624534607","1","before 2015","0","1","10238","12000","sedan","2","0","2","1"
"3032","114334","2","1","0-9y","none","upper class","0.643991088","1","after 2015","1","1","10238","11000","sedan","0","0","0","0"
"3033","533851","2","1","20-29y","high school","middle class","0.5592778358","0","after 2015","0","1","32765","9000","sedan","5","1","1","0"
"3034","962897","1","1","10-19y","high school","poverty","0.2043133963","1","before 2015","1","1","10238","10000","sedan","3","0","0","0"
"3035","14622","1","1","10-19y","university","middle class","0.4907395124","1","before 2015","1","1","32765","11000","sedan","2","1","0","1"
"3036","433224","1","1","0-9y","high school","middle class","0.4589120362","1","after 2015","0","0","92101","16000","sedan","0","0","0","0"
"3037","729287","0","0","0-9y","high school","poverty","0.1162638006","1","before 2015","0","1","10238","13000","sedan","0","0","0","0"
"3038","36679","2","1","20-29y","university","upper class","0.6388669977","1","after 2015","0","0","10238","16000","sedan","3","1","2","0"
"3039","558275","1","0","10-19y","none","poverty","0.343789945","1","before 2015","0","1","10238","10000","sedan","0","0","0","0"
"3040","724723","0","0","0-9y","none","poverty","","0","before 2015","0","0","10238","","sedan","0","0","0","1"
"3041","738651","1","1","10-19y","university","middle class","0.3956074818","1","after 2015","0","0","10238","15000","sedan","0","0","1","0"
"3042","200265","3","1","30y+","university","upper class","0.5300413823","1","before 2015","1","1","10238","9000","sedan","7","2","8","0"
"3043","904742","2","1","10-19y","high school","middle class","0.4388709221","1","before 2015","1","1","10238","","sedan","2","0","2","0"
"3044","585226","1","1","10-19y","high school","middle class","0.4596952131","0","before 2015","0","0","10238","17000","sedan","0","0","0","0"
"3045","172866","0","0","0-9y","none","working class","0.5137348627","0","before 2015","0","0","10238","11000","sedan","0","0","0","1"
"3046","636846","1","1","0-9y","none","working class","0.7170914772","0","before 2015","0","1","10238","14000","sedan","0","0","0","1"
"3047","277818","2","1","10-19y","university","upper class","0.449429484","1","before 2015","0","1","10238","","sedan","3","1","2","1"
"3048","516380","2","1","20-29y","university","middle class","0.4179447025","1","before 2015","0","0","10238","14000","sedan","5","1","4","0"
"3049","916128","2","1","20-29y","university","upper class","0.4808531466","1","after 2015","1","1","92101","10000","sedan","3","1","2","0"
"3050","833465","0","1","0-9y","university","middle class","0.4461315555","1","before 2015","0","0","10238","14000","sedan","0","0","0","1"
"3051","967513","3","1","20-29y","high school","upper class","0.739507993","1","after 2015","1","1","10238","11000","sedan","1","0","5","0"
"3052","4747","2","0","20-29y","none","middle class","0.6534312027","1","before 2015","0","1","10238","10000","sedan","0","0","0","0"
"3053","113033","0","1","0-9y","high school","working class","0.4663278969","1","before 2015","0","0","10238","13000","sedan","0","0","0","1"
"3054","169421","0","0","0-9y","university","middle class","0.5647174003","1","after 2015","0","1","10238","14000","sedan","0","0","0","0"
"3055","461175","2","1","20-29y","high school","middle class","0.5846008676","1","after 2015","0","1","10238","","sedan","3","2","1","0"
"3056","768887","2","1","10-19y","university","upper class","0.5390140537","0","after 2015","1","1","10238","11000","sedan","2","0","4","0"
"3057","869635","2","1","20-29y","none","working class","0.4050360479","1","before 2015","0","1","10238","11000","sedan","2","0","2","0"
"3058","889608","1","1","10-19y","high school","working class","0.4534713351","0","before 2015","0","1","10238","11000","sedan","1","0","3","1"
"3059","645837","2","1","20-29y","university","upper class","0.5627757083","1","before 2015","1","1","10238","14000","sports car","3","1","0","0"
"3060","529269","0","0","0-9y","high school","working class","0.4439945158","1","before 2015","1","0","10238","12000","sedan","0","0","0","1"
"3061","660589","3","1","30y+","high school","upper class","0.7095147984","1","before 2015","0","1","32765","10000","sedan","11","1","1","0"
"3062","366205","0","1","0-9y","high school","working class","0.2160364344","1","before 2015","0","0","10238","15000","sedan","0","0","0","0"
"3063","147573","0","1","0-9y","high school","poverty","0.3412799505","1","before 2015","0","0","10238","14000","sedan","0","0","0","1"
"3064","980859","0","1","0-9y","none","poverty","0.4530467617","1","after 2015","1","0","10238","12000","sedan","0","0","0","0"
"3065","719606","1","1","10-19y","university","upper class","0.4892065918","1","before 2015","1","1","10238","9000","sports car","2","1","0","0"
"3066","493290","3","0","30y+","high school","working class","0.6526913007","0","before 2015","1","1","10238","11000","sedan","0","0","3","0"
"3067","946287","3","0","30y+","high school","upper class","0.4772941489","1","after 2015","1","1","32765","6000","sedan","5","0","1","0"
"3068","888398","2","0","20-29y","university","upper class","","1","before 2015","0","0","10238","13000","sedan","2","0","3","0"
"3069","967160","0","1","0-9y","high school","working class","0.3308445836","1","after 2015","0","0","32765","13000","sedan","0","0","0","0"
"3070","381397","2","0","10-19y","high school","upper class","0.4877976265","1","after 2015","0","0","32765","12000","sports car","3","0","0","0"
"3071","41476","3","0","10-19y","high school","middle class","","1","before 2015","0","1","92101","14000","sedan","1","1","0","0"
"3072","71738","3","0","30y+","university","upper class","0.6096020844","1","before 2015","0","1","10238","12000","sedan","2","1","3","0"
"3073","629213","1","0","10-19y","university","upper class","0.5337010548","1","before 2015","0","1","32765","","sedan","2","0","1","1"
"3074","287667","1","0","0-9y","university","upper class","0.7052405615","1","before 2015","1","1","10238","10000","sedan","0","0","0","0"
"3075","930890","1","1","10-19y","none","working class","","1","before 2015","0","1","10238","11000","sedan","2","0","1","0"
"3076","364501","1","1","0-9y","high school","middle class","0.6947469625","1","before 2015","0","1","10238","13000","sedan","0","0","0","1"
"3077","14977","1","1","10-19y","high school","middle class","0.5366566784","1","after 2015","0","0","32765","13000","sedan","1","0","1","0"
"3078","40972","3","0","30y+","university","upper class","0.43333212","1","after 2015","0","1","10238","11000","sedan","3","0","2","0"
"3079","149264","0","0","0-9y","high school","working class","0.5339210939","1","after 2015","0","1","32765","15000","sedan","0","0","0","1"
"3080","352772","1","0","10-19y","none","middle class","0.6331218784","0","before 2015","0","0","10238","15000","sedan","1","0","0","1"
"3081","606131","0","0","0-9y","high school","poverty","0.3145040661","1","after 2015","0","0","10238","16000","sedan","0","0","0","1"
"3082","901806","0","0","0-9y","high school","poverty","0.2525014822","1","before 2015","0","1","10238","9000","sedan","0","0","0","1"
"3083","25407","0","1","0-9y","none","poverty","0.2992844003","0","before 2015","0","1","32765","13000","sedan","0","0","0","1"
"3084","923149","3","0","0-9y","university","upper class","0.7576240019","1","before 2015","1","1","10238","14000","sedan","0","0","0","0"
"3085","309220","1","1","10-19y","none","poverty","0.4032471382","0","before 2015","0","0","10238","","sedan","2","0","2","0"
"3086","702797","2","0","20-29y","high school","middle class","","0","before 2015","1","1","32765","5000","sedan","3","0","3","0"
"3087","471696","2","1","10-19y","university","middle class","0.3803560287","0","before 2015","1","1","10238","8000","sedan","2","0","2","1"
"3088","97081","1","1","10-19y","none","poverty","0.3573810138","1","before 2015","0","0","10238","14000","sedan","0","1","1","1"
"3089","698126","2","1","20-29y","university","upper class","0.7017698029","1","after 2015","1","1","10238","11000","sedan","3","0","3","0"
"3090","740753","2","1","0-9y","university","upper class","0.5427892835","1","after 2015","1","1","32765","12000","sedan","0","0","0","0"
"3091","899267","3","0","30y+","high school","upper class","0.5434466457","1","before 2015","1","1","10238","","sedan","4","1","2","0"
"3092","39690","2","0","0-9y","high school","upper class","0.5792880833","1","before 2015","1","1","10238","13000","sedan","0","0","0","0"
"3093","273754","0","1","0-9y","high school","working class","0.4319343002","1","before 2015","1","0","10238","13000","sedan","0","0","0","1"
"3094","544613","0","1","0-9y","high school","poverty","0.4814387645","0","before 2015","0","0","32765","13000","sedan","0","0","0","1"
"3095","596471","2","1","0-9y","university","upper class","0.6970945487","1","after 2015","1","1","10238","10000","sedan","0","0","0","0"
"3096","58313","1","1","10-19y","high school","working class","0.499699257","1","before 2015","0","0","10238","16000","sedan","2","0","0","0"
"3097","399343","0","0","0-9y","high school","poverty","0.3159066851","0","before 2015","0","0","32765","12000","sedan","0","0","0","1"
"3098","247693","0","0","0-9y","high school","poverty","0.487319748","1","before 2015","0","1","10238","16000","sedan","0","0","0","1"
"3099","871443","2","0","20-29y","university","upper class","","1","before 2015","1","1","10238","13000","sedan","1","0","1","0"
"3100","835632","1","1","10-19y","university","middle class","","0","before 2015","1","0","32765","12000","sedan","1","1","0","1"
"3101","841651","3","0","30y+","university","upper class","0.5758531879","1","after 2015","0","1","21217","13000","sedan","5","0","1","1"
"3102","819823","1","0","10-19y","none","working class","0.4789087237","1","before 2015","1","1","10238","11000","sedan","0","1","0","0"
"3103","565255","0","1","0-9y","university","working class","0.4814229489","1","before 2015","0","1","10238","13000","sedan","0","0","0","0"
"3104","622256","0","0","0-9y","high school","upper class","0.5914786922","1","before 2015","1","1","10238","13000","sedan","0","0","0","0"
"3105","170305","1","0","10-19y","university","upper class","0.6836425135","0","after 2015","0","1","10238","8000","sedan","0","1","1","0"
"3106","294405","2","1","20-29y","none","poverty","0.2812613732","0","before 2015","0","0","32765","14000","sedan","3","1","1","0"
"3107","601392","3","0","20-29y","high school","upper class","0.5173006019","1","after 2015","1","1","32765","8000","sedan","3","1","1","0"
"3108","563041","2","0","0-9y","university","upper class","0.8378248302","1","after 2015","0","1","32765","","sedan","0","0","0","0"
"3109","372710","2","1","20-29y","high school","middle class","0.6216371393","1","before 2015","0","1","10238","16000","sedan","2","0","2","0"
"3110","891189","0","0","0-9y","high school","poverty","0.358633274","1","before 2015","0","0","10238","15000","sedan","0","0","0","0"
"3111","523455","1","0","10-19y","high school","middle class","0.438322037","0","before 2015","0","0","10238","17000","sedan","2","0","0","0"
"3112","435966","0","1","0-9y","high school","working class","0.532532392","0","before 2015","0","0","10238","13000","sedan","0","0","0","1"
"3113","762720","0","1","0-9y","none","poverty","0.3071218456","0","before 2015","0","1","32765","10000","sedan","0","0","0","1"
"3114","616839","0","1","0-9y","university","upper class","0.5425747719","1","before 2015","0","0","10238","14000","sedan","0","0","0","1"
"3115","694861","2","1","20-29y","high school","upper class","0.5299866282","1","after 2015","1","1","92101","10000","sedan","2","0","0","0"
"3116","290229","2","0","20-29y","none","poverty","0.3405721843","0","before 2015","0","0","10238","14000","sedan","1","0","0","1"
"3117","840160","3","0","0-9y","high school","upper class","0.5670436318","1","before 2015","1","1","32765","","sedan","0","0","0","0"
"3118","183967","3","0","10-19y","university","upper class","0.5912125917","1","after 2015","1","1","10238","13000","sedan","1","0","1","0"
"3119","258115","2","1","20-29y","university","upper class","0.4935291742","1","before 2015","1","0","10238","8000","sedan","1","0","5","0"
"3120","406487","0","1","0-9y","high school","poverty","0.2831110622","1","before 2015","0","0","10238","12000","sedan","0","0","0","1"
"3121","566498","1","0","0-9y","high school","middle class","0.4781271309","1","before 2015","1","1","92101","11000","sedan","0","0","0","0"
"3122","466544","3","1","30y+","university","upper class","0.5723337906","1","after 2015","1","1","10238","13000","sedan","4","0","5","0"
"3123","6708","1","0","10-19y","none","middle class","0.6955855054","1","after 2015","0","1","32765","15000","sedan","2","0","0","1"
"3124","999039","1","0","10-19y","university","middle class","0.4970631199","1","before 2015","1","1","32765","8000","sedan","1","0","0","0"
"3125","600353","3","0","30y+","university","upper class","0.6366852095","1","after 2015","1","1","10238","8000","sedan","4","1","0","0"
"3126","395714","1","0","10-19y","none","working class","0.3524475174","0","before 2015","0","1","32765","8000","sedan","1","0","0","0"
"3127","575033","2","1","20-29y","high school","upper class","0.5681059174","0","before 2015","1","1","10238","9000","sedan","7","0","3","0"
"3128","653396","0","1","0-9y","high school","poverty","0.2511179745","1","before 2015","0","0","10238","14000","sedan","0","0","0","1"
"3129","104896","2","1","20-29y","high school","upper class","0.6479894268","1","after 2015","1","1","10238","14000","sedan","3","1","2","0"
"3130","279225","2","1","10-19y","high school","middle class","0.6244125384","1","before 2015","0","1","32765","11000","sedan","4","0","0","1"
"3131","490664","3","1","10-19y","university","upper class","0.6530763484","1","before 2015","1","1","10238","14000","sedan","0","0","0","0"
"3132","126494","3","1","30y+","university","upper class","0.4482580061","1","after 2015","0","1","32765","9000","sports car","19","1","0","0"
"3133","913629","1","0","0-9y","university","upper class","0.5876689303","1","before 2015","1","1","10238","14000","sedan","0","0","0","0"
"3134","235478","2","0","20-29y","none","working class","0.4585473867","0","after 2015","0","1","10238","14000","sedan","1","0","0","0"
"3135","873356","0","1","0-9y","none","working class","0.5831965364","1","before 2015","0","1","10238","","sedan","0","0","0","1"
"3136","25377","1","1","0-9y","university","upper class","0.6384537593","1","after 2015","1","1","10238","7000","sedan","0","0","0","0"
"3137","613301","3","1","30y+","none","upper class","0.5738524983","1","after 2015","1","1","10238","10000","sedan","9","1","5","0"
"3138","786160","3","1","0-9y","university","upper class","0.5556246834","1","after 2015","1","1","10238","10000","sedan","0","0","0","0"
"3139","951670","0","0","0-9y","university","middle class","0.4846957121","1","before 2015","0","0","32765","8000","sedan","0","0","0","0"
"3140","908561","2","1","20-29y","university","working class","0.4594079459","0","before 2015","0","0","10238","14000","sedan","1","1","2","0"
"3141","829918","1","1","10-19y","high school","upper class","0.5289724614","1","before 2015","1","1","10238","10000","sedan","0","0","2","0"
"3142","559866","1","0","10-19y","high school","poverty","0.5273394341","0","before 2015","0","0","92101","15000","sports car","2","1","0","1"
"3143","41553","0","1","0-9y","high school","working class","0.2686203222","1","before 2015","0","0","10238","13000","sedan","0","0","0","1"
"3144","216935","2","0","10-19y","none","poverty","0.4556838293","0","before 2015","0","1","32765","6000","sedan","0","0","0","0"
"3145","591329","2","0","20-29y","none","middle class","","1","before 2015","0","0","32765","11000","sedan","4","0","0","0"
"3146","200691","0","1","0-9y","high school","poverty","0.2619796286","1","before 2015","0","0","10238","12000","sedan","0","0","0","1"
"3147","719567","2","0","0-9y","none","poverty","0.3827473466","0","before 2015","1","1","10238","10000","sedan","0","0","0","1"
"3148","118986","3","1","30y+","university","upper class","0.6243246516","1","before 2015","1","1","10238","10000","sedan","6","0","6","0"
"3149","5924","1","0","10-19y","high school","poverty","0.3250074746","0","before 2015","0","1","10238","11000","sedan","0","0","1","1"
"3150","659796","2","0","10-19y","university","middle class","","0","before 2015","1","1","10238","8000","sedan","1","0","4","0"
